,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
76,77,2026-04-14,15:44:56.01,5,5,"Worthington, Nick",10281180,Right,RHO_RAM,"Wensley, Casey",1000323295,Left,BRY_BUL,Undefined,2,Bottom,2,3,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,84.94715,-2.381636,-2.2877,2001.502647,195.379954,12:30,5.7807,1.69959,6.65424,-17.37194,21.68289,5.49819,2.15044,0.06303,75.04314,-5.822715,-1.287605,0.449789,95.89567,37.527736,23.276586,3347.442054,100.57932,75.98058,44.53924,358.7714,358.7714,25.363466,5.336661,-3.78811,12.80839,-1.54763,50,5.61311,4.70396,-122.9377,-5.46815,-5.57271,33.15902,-13.33156,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,30c08ce0-383a-11f1-95e8-8d3402b3d4c6,83.8003,103.86509,,9.90401,,,,2.1794,2.2444,-0.11699,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:44:56.01,2026-04-14T15:44:56.0155136-04:00,2026-04-14T19:44:56.0155136Z,FlyBall,v3,471248,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,9e039881-37df-40a0-95ef-9b1d6c15c834,53.83843,-123.96869,16.57951,5.77668,-5.05364,-6.66578,-1.69658,4.87723,-2.78636,191.693027,2.18275,102.40149,-20.49669,5.07721,-1.00195,0.17008,-0.0245,0.00251,-0.00012,2.24599,85.6326,-20.87006,1.26678,0.1635,-0.16873,0.04684,-0.00592,0.00029,-0.11624,44.06496,-6.31733,1.28337,-0.21979,0.0388,-0.00733,0.00094,-5e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,209.215886,18.340499,1899.832914,0.949203,1:00,-0.327973,-0.475983,-0.816011,-10.921628,37.637423,35.511688,176.083267,-0.46943,0.068304,-0.008193,-0.997631,0.470529,-3.916601,0.008193,-0.068304,0.997631,-0.470529,3.916601,-0.008193,0.068304,0.997631,-176.083267,0.46943,-0.068304,0.008193,-0.997631
77,78,2026-04-14,15:48:29.06,1,1,"Salsberg, Zev",807066,Right,BRY_BUL,"Toro, Nick",1000242929,Right,RHO_RAM,Undefined,3,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.76048,-1.378629,-4.050037,2173.831362,226.591663,1:30,5.35334,0.85447,5.62967,-19.13198,16.40217,15.7415,2.46921,-1.61895,80.18813,-5.047579,-1.247432,0.429037,,,,,,,,,,,,-9.39575,9.20752,-0.51914,50,5.22397,8.53512,-130.97153,-3.74713,-15.78277,36.14212,-16.7075,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,afa9de80-383a-11f1-95e8-8d3402b3d4c6,87.85368,,,10.57235,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:48:29.06,2026-04-14T15:48:29.0628608-04:00,2026-04-14T19:48:29.0628608Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,94a5648f-a698-4f5a-8e02-348b7098959d,54.86203,-132.30643,18.07106,5.35097,-3.13004,-8.35375,-0.84515,9.11805,-7.89138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,228.938474,8.664562,2149.021978,0.988587,1:45,-0.178204,-0.748808,-0.63838,-63.780418,13.792342,-22.25517,164.180161,11.226136,0.267397,0.194682,-0.943715,11.656207,15.509452,0.194682,0.267397,0.943715,-11.656207,-15.509452,-0.194682,-0.267397,0.943715,-164.180161,-11.226136,-0.267397,-0.194682,-0.943715
78,79,2026-04-14,15:48:45.32,1,2,"Salsberg, Zev",807066,Right,BRY_BUL,"Toro, Nick",1000242929,Right,RHO_RAM,Undefined,3,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.10725,-1.661594,-4.199632,2262.654912,224.637381,1:30,5.27075,1.02497,5.80245,-16.04493,18.94284,17.24792,2.38374,-1.45052,80.58853,-4.785497,-1.119881,0.425725,,,,,,,,,,,,-10.21623,10.61898,-0.68943,50,5.12463,8.85523,-131.50176,-4.25714,-17.33207,35.97463,-14.15871,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,b9543c00-383a-11f1-95e8-8d3402b3d4c6,88.53699,,,10.51872,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:48:45.32,2026-04-14T15:48:45.3206528-04:00,2026-04-14T19:48:45.3206528Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,c1e7f551-b3ef-495d-a476-4f4d254f1271,54.6894,-132.77843,17.98731,5.26679,-3.75467,-7.07935,-1.0146,9.47031,-8.66604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,230.756517,5.720103,2251.388386,0.995021,1:45,-0.123172,-0.773174,-0.622118,-63.386786,3.046753,-17.3228,171.434217,11.709579,0.145845,0.202951,-0.968267,11.83796,8.386221,0.202951,0.145845,0.968267,-11.83796,-8.386221,-0.202951,-0.145845,0.968267,-171.434217,-11.709579,-0.145845,-0.202951,-0.968267
79,80,2026-04-14,15:49:07.55,1,3,"Salsberg, Zev",807066,Right,BRY_BUL,"Toro, Nick",1000242929,Right,RHO_RAM,Undefined,3,Top,0,2,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.23458,-0.960779,-4.265739,2243.439573,235.632639,1:45,5.27929,1.01579,5.79606,-20.90332,14.89166,19.51785,2.64111,-1.33284,79.54424,-4.965739,-0.780208,0.430608,,,,,,,,,,,,-11.40587,8.34748,-0.67556,50,5.188,8.8074,-130.21582,-2.83085,-18.90021,36.22621,-18.34181,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,c68f6160-383a-11f1-95e8-8d3402b3d4c6,87.533,,,10.69034,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:49:07.55,2026-04-14T15:49:07.5549184-04:00,2026-04-14T19:49:07.5549184Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,81551228-3aa0-4536-a633-37711690252a,54.69516,-131.51553,18.11311,5.27776,-2.17279,-9.17091,-1.00371,9.48549,-9.4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,231.951254,7.899634,2222.150098,0.99051,1:45,-0.169404,-0.782209,-0.599543,-67.608142,-4.440835,-23.732946,173.30668,15.386253,0.112378,0.265325,-0.957588,15.486789,6.452387,0.265325,0.112378,0.957588,-15.486789,-6.452387,-0.265325,-0.112378,0.957588,-173.30668,-15.386253,-0.112378,-0.265325,-0.957588
80,81,2026-04-14,15:49:27.14,1,4,"Salsberg, Zev",807066,Right,BRY_BUL,"Toro, Nick",1000242929,Right,RHO_RAM,Undefined,3,Top,0,3,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.82812,-0.211867,-2.607311,2134.594284,232.747898,1:45,5.32789,1.06742,5.61491,-21.28281,13.6254,16.18395,3.35638,-0.01903,81.32896,-4.236446,0.279542,0.425241,,,,,,,,,,,,-8.98965,7.33174,-0.85505,50,5.29645,5.23869,-131.50301,-1.1928,-15.43454,32.96266,-19.58607,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,d23e6880-383a-11f1-95e8-8d3402b3d4c6,88.63784,,,9.49915,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:49:27.14,2026-04-14T15:49:27.1424512-04:00,2026-04-14T19:49:27.1424512Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,ff8aa1d6-4edf-4ec4-ab60-9fcc388f4a26,54.87952,-132.72047,16.48133,5.32715,-0.4694,-9.79304,-1.05906,5.80876,-7.71727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,233.302923,4.338162,2128.478614,0.997135,1:45,-0.099717,-0.799783,-0.591949,-65.797793,5.220162,-10.661365,173.897258,11.765701,0.104078,0.20391,-0.973442,11.830875,5.97405,0.20391,0.104078,0.973442,-11.830875,-5.97405,-0.20391,-0.104078,0.973442,-173.897258,-11.765701,-0.104078,-0.20391,-0.973442
81,82,2026-04-14,15:49:40.97,1,5,"Salsberg, Zev",807066,Right,BRY_BUL,"Toro, Nick",1000242929,Right,RHO_RAM,Undefined,3,Top,0,3,1,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,90.32293,0.625574,-1.651599,2198.30952,231.655399,1:45,5.38196,0.98368,5.90655,-20.60911,14.11824,16.26824,4.24547,0.80589,81.19471,-3.294129,1.267893,0.424138,,,,,,,,,,,,-8.75981,7.36859,-0.85984,50,5.42056,3.04882,-130.96444,0.79133,-14.97876,31.64735,-19.57419,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,da85b390-383a-11f1-95e8-8d3402b3d4c6,88.86835,,,9.12822,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:49:40.97,2026-04-14T15:49:40.9778176-04:00,2026-04-14T19:49:40.9778176Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,97672577-a54f-43ba-b20c-e1db61f86344,54.58809,-132.06849,15.82368,5.38104,1.4742,-9.78709,-0.97531,3.57137,-7.48938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,230.153049,19.001068,2078.529143,0.945513,1:45,-0.350815,-0.722327,-0.595963,-66.712764,-16.564502,-42.408563,177.061226,16.244951,0.049222,0.279744,-0.958812,16.265213,2.821345,0.279744,0.049222,0.958812,-16.265213,-2.821345,-0.279744,-0.049222,0.958812,-177.061226,-16.244951,-0.049222,-0.279744,-0.958812
82,83,2026-04-14,15:50:12.76,2,1,"Salsberg, Zev",807066,Right,BRY_BUL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,3,Top,0,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.03917,0.814827,-3.394012,2347.046545,253.890804,2:30,5.13759,1.68268,5.53933,-39.59695,2.09425,2.16524,2.6008,-1.31274,75.11932,-6.470402,-3.008897,0.464723,,,,,,,,,,,,-2.16362,1.25536,-1.38957,50,5.18238,7.0382,-120.20693,0.33156,-3.12379,26.18434,-30.3616,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,ed7d8180-383a-11f1-95e8-8d3402b3d4c6,81.10741,,,7.91985,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:50:12.76,2026-04-14T15:50:12.7676416-04:00,2026-04-14T19:50:12.7676416Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,0a833550-b66b-4c75-8da6-bac00d56ade9,54.95676,-121.28184,13.09217,5.14318,1.57795,-15.1808,-1.68113,7.16643,-1.5619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,272.513257,76.137061,562.352564,0.2396,3:00,-0.971847,-0.225539,0.068161,46.34937,-49.235032,-40.996045,167.473313,19.303865,0.2047,0.330578,-0.921312,19.738608,11.811951,0.330578,0.2047,0.921312,-19.738608,-11.811951,-0.330578,-0.2047,0.921312,-167.473313,-19.303865,-0.2047,-0.330578,-0.921312
83,84,2026-04-14,15:50:33.14,2,2,"Salsberg, Zev",807066,Right,BRY_BUL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,3,Top,0,0,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.24218,-1.250865,-3.935729,2174.97908,231.858956,1:45,5.3416,1.29094,5.68923,-19.48509,16.40737,18.93072,2.54908,-0.80543,79.61773,-4.99398,-0.559948,0.431194,,,,,,,,,,,,-10.97442,9.19032,-0.97111,50,5.22449,8.08076,-130.25432,-3.43973,-18.20587,36.11469,-16.92789,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,f99d99f0-383a-11f1-95e8-8d3402b3d4c6,87.41404,,,10.62445,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:50:33.14,2026-04-14T15:50:33.1428352-04:00,2026-04-14T19:50:33.1428352Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,8f1d626e-5562-47c4-8f94-f06301123d0f,54.80254,-131.57914,18.05735,5.33928,-2.81875,-8.46394,-1.27979,8.74863,-9.10294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,235.52334,3.612743,2170.656828,0.998013,1:45,-0.083708,-0.823898,-0.560522,-64.369965,-3.519705,-13.357257,175.65845,8.93975,0.074782,0.155396,-0.985018,8.965059,4.288711,0.155396,0.074782,0.985018,-8.965059,-4.288711,-0.155396,-0.074782,0.985018,-175.65845,-8.93975,-0.074782,-0.155396,-0.985018
84,85,2026-04-14,15:50:55.41,2,3,"Salsberg, Zev",807066,Right,BRY_BUL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,3,Top,0,0,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.37035,1.355112,-2.407035,2608.491995,60.511635,8:00,5.03935,1.62507,5.19792,-44.78156,-1.29583,-5.31532,2.58352,-1.08323,73.55718,-6.847573,-3.347601,0.474619,,,,,,,,,,,,1.76087,-0.59004,-1.3978,50,5.1318,5.23845,-119.05947,1.16966,2.45756,28.75422,-32.99752,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,06e25c40-383b-11f1-95e8-8d3402b3d4c6,79.41627,,,8.81316,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:50:55.41,2026-04-14T15:50:55.4190848-04:00,2026-04-14T19:50:55.4190848Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,69e0e8e4-c585-43c5-b867-3797c11953ec,55.29596,-120.3317,14.37711,5.04775,2.62964,-16.49876,-1.62717,5.12972,1.22878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,4.693727,68.917711,938.296486,0.359708,6:15,-0.916229,0.051493,0.397333,-31.17127,41.515326,79.800627,134.969686,-20.280347,0.663623,-0.346614,-0.662921,27.603215,-41.576739,0.346614,-0.663623,0.662921,-27.603215,41.576739,-0.346614,0.663623,0.662921,-134.969686,20.280347,-0.663623,0.346614,-0.662921
85,86,2026-04-14,15:51:22.64,3,1,"Salsberg, Zev",807066,Right,BRY_BUL,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,3,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.54566,-1.550031,-4.384087,2095.745776,233.406288,1:45,5.39656,1.21712,5.8034,-22.54674,13.10875,15.87536,2.07152,-1.5452,80.59276,-5.798885,-1.549523,0.429769,,,,,,,,,,,,-9.47528,7.56056,-0.86601,50,5.25571,9.22965,-129.47665,-4.24186,-15.83723,30.91538,-19.53714,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,1755c940-383b-11f1-95e8-8d3402b3d4c6,87.70404,,,8.95291,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:51:22.64,2026-04-14T15:51:22.6493440-04:00,2026-04-14T19:51:22.6493440Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,ba5c94a5-0860-4662-a45f-399d363d1f93,54.6927,-130.59233,15.45769,5.39606,-3.5368,-9.76857,-1.2094,9.80119,-7.91862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,233.50025,16.726731,2007.071256,0.957688,1:45,-0.309642,-0.77735,-0.547584,-71.494791,-15.161457,-29.70688,178.157358,-15.472551,0.030989,-0.266777,-0.96326,15.480172,-1.775839,0.266777,-0.030989,0.96326,-15.480172,1.775839,-0.266777,0.030989,0.96326,-178.157358,15.472551,-0.030989,0.266777,-0.96326
86,87,2026-04-14,15:51:42.95,3,2,"Salsberg, Zev",807066,Right,BRY_BUL,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,3,Top,1,1,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.62888,1.741277,-1.832151,2510.006279,270.892928,3:00,5.05609,1.4401,5.08662,-41.9214,1.85331,0.20193,3.20519,-0.27052,72.95332,-5.979591,-1.796473,0.476193,,,,,,,,,,,,-0.80543,0.82012,-1.2669,50,5.18883,3.80625,-119.27549,2.08002,-1.11833,30.66022,-31.03532,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,2341b250-383b-11f1-95e8-8d3402b3d4c6,79.15368,,,9.67556,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:51:42.95,2026-04-14T15:51:42.9555200-04:00,2026-04-14T19:51:42.9555200Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,3b1e08f1-193b-46d7-83af-3b7a9244b941,55.40446,-120.65674,15.33011,5.06363,3.47816,-15.51766,-1.43951,3.85663,-0.55917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,287.195199,79.768235,445.853327,0.17763,3:30,-0.986615,-0.139709,0.084099,62.80234,-39.303499,-56.236795,173.498245,16.325414,0.108668,0.281092,-0.953508,16.425413,6.238546,0.281092,0.108668,0.953508,-16.425413,-6.238546,-0.281092,-0.108668,0.953508,-173.498245,-16.325414,-0.108668,-0.281092,-0.953508
87,88,2026-04-14,15:52:03.62,3,3,"Salsberg, Zev",807066,Right,BRY_BUL,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,3,Top,1,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.50902,0.510827,-3.292601,2479.098106,290.481548,3:45,5.14508,1.57888,5.15925,-43.07487,0.88917,1.83638,2.03714,-1.37071,73.72212,-7.346088,-2.968054,0.477222,,,,,,,,,,,,-1.97016,0.75728,-1.27273,50,5.16012,6.70518,-117.91784,-0.50908,-2.73273,25.53204,-31.12365,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,2f9584f0-383b-11f1-95e8-8d3402b3d4c6,78.98305,,,7.78689,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:52:03.62,2026-04-14T15:52:03.6227072-04:00,2026-04-14T19:52:03.6227072Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,2e8efd75-9290-4c97-ba79-5b542c9e5f50,55.33688,-119.0678,12.76602,5.15149,0.89272,-15.56182,-1.5775,6.82826,-1.36636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,289.112918,76.758144,567.86727,0.229062,3:45,-0.969385,-0.207748,0.130895,64.400541,-36.424382,-51.868593,176.591935,15.806967,0.057199,0.272397,-0.960483,15.833568,3.279045,0.272397,0.057199,0.960483,-15.833568,-3.279045,-0.272397,-0.057199,0.960483,-176.591935,-15.806967,-0.057199,-0.272397,-0.960483
88,89,2026-04-14,15:52:23.58,3,4,"Salsberg, Zev",807066,Right,BRY_BUL,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,3,Top,1,2,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.89683,-0.458821,-2.895071,2198.697942,225.490651,1:30,5.27061,1.35837,5.7379,-17.99733,17.30399,16.29969,3.34304,0.0186,80.86654,-3.898444,0.017742,0.427629,,,,,,,,,,,,-9.2239,9.31583,-1.12743,50,5.22166,5.87072,-130.2476,-1.58662,-15.60897,31.16028,-16.40951,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,3b6cfba0-383b-11f1-95e8-8d3402b3d4c6,88.14291,,,9.03029,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:52:23.58,2026-04-14T15:52:23.5890176-04:00,2026-04-14T19:52:23.5890176Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,47172716-e0a4-41b5-ac98-377fac047b65,54.75895,-131.38119,15.58014,5.26852,-0.98966,-8.20476,-1.35134,6.43857,-7.80449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,232.972368,7.460744,2180.083893,0.991534,1:45,-0.153504,-0.792601,-0.590102,-61.546497,-9.492125,-20.363233,178.099939,8.714751,0.032773,0.151515,-0.987911,8.719472,1.878117,0.151515,0.032773,0.987911,-8.719472,-1.878117,-0.151515,-0.032773,0.987911,-178.099939,-8.714751,-0.032773,-0.151515,-0.987911
89,90,2026-04-14,15:52:46.03,3,5,"Salsberg, Zev",807066,Right,BRY_BUL,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,3,Top,1,2,2,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.17944,-0.389068,-3.680069,2584.610244,248.943038,2:15,5.07122,1.54605,5.09213,-39.94128,2.2491,2.03807,1.37535,-1.75711,75.57653,-7.65314,-3.320499,0.467496,,,,,,,,,,,,-2.16004,1.64256,-1.19951,50,5.00312,7.65213,-120.33982,-2.29378,-3.13225,25.77894,-29.79217,BRY_BUL,RHO_RAM,BryantUniversity,D1,AMEAST,20260414-BryantUniversity-1,48d48830-383b-11f1-95e8-8d3402b3d4c6,80.62618,,,7.6029,,,,,,,3e4f2fd6-94f3-4522-a965-0125fa904d26,2026-04-14,19:52:46.03,2026-04-14T15:52:46.0337664-04:00,2026-04-14T19:52:46.0337664Z,,v3,471248,471418,,"Durand, Brandyn",1000090563,Right,BRY_BUL,dd879e61-5396-4248-8f5c-b2f05c41e0dc,55.4055,-121.49225,12.88947,5.07589,-0.96193,-14.89609,-1.54473,7.79216,-1.56613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,284.613776,76.409834,607.319524,0.234975,3:30,-0.964629,-0.233969,0.12145,73.405645,-21.539158,-58.520923,176.778862,13.795953,0.054569,0.238465,-0.969617,13.816948,3.128118,0.238465,0.054569,0.969617,-13.816948,-3.128118,-0.238465,-0.054569,0.969617,-176.778862,-13.795953,-0.054569,-0.238465,-0.969617
